"","gene.id","radius","size","observed.tau_b","p.Decay","time"
"3210","SNAPC1",3,1648,0.0108392406910968,0.702,4.73245215415955
"3211","SNAPC4",3,1701,0.0133126387829543,0.728,4.79807806015015
"2166","SSB",2,270,-0.0285823607086643,0.285,4.33514785766602
"3212","ZNF143",3,1648,0.0104160725997442,0.691,4.75651097297668
"3213","GTF3C5",3,1326,0.0171712730912975,0.766,4.64895820617676
"3214","GTF3C3",3,1361,0.00923373145186057,0.637,4.23893594741821
"3215","GBP4",3,1431,-0.0137305882512563,0.274,4.6680428981781
"3216","GBP3",3,1492,-0.00973859264560887,0.325,4.73880982398987
"2167","CIITA",2,162,-0.0337346369359011,0.31,4.36782288551331
"12","SGK3",1,0,NA,1,4.64451289176941
"3217","EYA3",3,1204,0.071601929959473,0.998,4.50000500679016
"3218","CHAMP1",3,636,-0.0154341375753533,0.321,4.75024104118347
"2168","RIF1",2,95,0.0957118409664239,0.818,4.71343207359314
"3219","MIA3",3,277,0.0329791403022091,0.745,4.25176405906677
"3220","SAR1A",3,1058,0.00195090227512229,0.562,4.0443480014801
"2169","CARMIL1",2,38,0.0772942135484905,0.712,4.59168696403503
"3221","ACTR10",3,527,-0.0302583361485025,0.177,3.9672749042511
"3222","CSPP1",3,562,-0.0216108524836951,0.256,4.44387292861938
"3223","RASGRP3",3,1101,0.0131658741810863,0.685,4.66528797149658
"3224","CACNG6",3,1727,0.0185584268520815,0.834,4.34402203559875
"3225","CACNA1I",3,670,-0.000581670362553701,0.48,4.50162506103516
"3226","CACNA1H",3,1351,-0.0086438297328609,0.344,4.74821901321411
"3227","CACNA2D2",3,1857,0.00607567634799355,0.638,3.67532587051392
"3228","CACNA2D4",3,1727,0.0184002701188899,0.833,4.76813387870789
"2170","METTL17",2,91,0.0421663050742564,0.655,4.16827702522278
"2171","NAA38",2,47,-0.178405166378154,0.076,4.464026927948
"3229","GLRX",3,474,-0.049563062478278,0.095,4.35803198814392
"2172","TDP2",2,118,-0.0819579518390268,0.139,3.61629199981689
"3230","SCAMP2",3,442,-0.0557896518522602,0.075,4.33354592323303
"3231","RER1",3,428,-0.0826384133591673,0.019,3.95983004570007
"3232","COX4I1",3,994,-0.0496361114773228,0.03,4.59469079971313
"3233","CISD1",3,321,-0.0680014698939054,0.077,4.32440304756165
"3234","MTAP",3,285,0.00946300586380499,0.557,3.88359713554382
"2173","SNX3",2,62,0.0480515860988744,0.677,4.61844706535339
"3235","NAA30",3,94,-0.170579203073757,0.016,4.76417994499207
"3236","VTI1A",3,851,-0.0288845511648516,0.152,4.08656001091003
"2174","GOLGA1",2,61,-0.15347088882667,0.07,4.56207513809204
"2175","RAB43",2,53,0.0100263853115265,0.523,4.03882217407227
"3237","VPS54",3,710,-0.00762838132830779,0.387,4.48305296897888
"2176","RIC1",2,156,-0.0306523207824792,0.332,4.80077695846558
"3238","NAA35",3,94,-0.167519486426694,0.022,4.32903695106506
"3239","VPS52",3,733,-0.00781181422180242,0.387,4.50683403015137
"3240","TMF1",3,939,-0.00490240602364875,0.397,4.57472205162048
"3241","GCC1",3,640,0.0029996289047689,0.529,4.042809009552
"2177","SYS1",2,55,-0.0171261030130767,0.434,4.47219800949097
"3242","GCC2",3,710,-0.00659999593712891,0.388,4.55829811096191
"3243","KCNE3",3,377,-0.0453543839267692,0.139,3.93834185600281
"3244","KCNE4",3,375,-0.0171098939227063,0.328,4.38053011894226
"3245","CCDC68",3,311,0.0562122340278044,0.89,3.77985978126526
"2178","RIOK2",2,353,0.0385930133592687,0.819,4.18469405174255
"3246","TMEM126B",3,891,-0.0381128356725204,0.086,4.20600390434265
"3247","IL27RA",3,1264,0.0257365205321398,0.849,4.63582682609558
"2179","PDLIM5",2,47,-0.0705323865735531,0.302,4.6332859992981
"2180","PDLIM7",2,52,-0.0768929050933526,0.279,4.20989203453064
"2181","MPHOSPH10",2,342,0.0306990686307809,0.776,4.16949892044067
"2182","WDR3",2,475,-0.0393676129469282,0.145,4.29717612266541
"2183","DDX52",2,353,-0.0530589515423639,0.12,3.72558879852295
"2184","PWP1",2,269,-0.0995559266467536,0.028,4.03525185585022
"2185","FTSJ3",2,290,-0.0776136142952563,0.06,4.35363602638245
"2186","WDR36",2,444,-0.0360963696890919,0.175,4.25435709953308
"2187","NOP9",2,226,-0.0334886244482163,0.299,4.71070098876953
"2188","NSUN6",2,296,-0.0560848635119149,0.13,4.32848215103149
"2189","RRP1B",2,250,0.00493730318223512,0.54,4.74982810020447
"2190","WDR43",2,358,-0.0561281392635928,0.104,3.7773449420929
"2191","RRS1",2,280,-0.102396789185454,0.024,4.8773090839386
"2192","GTPBP4",2,346,-0.0622573313922509,0.084,4.85463786125183
"2193","NGDN",2,238,-0.0876744624590757,0.049,4.30308413505554
"2194","GNL3",2,293,-0.08211831053882,0.049,4.79478812217712
"2195","UTP20",2,321,0.00277161683507891,0.529,4.1798210144043
"2196","GNL2",2,235,-0.00884546704581649,0.416,4.27583694458008
"2197","NOP2",2,320,-0.0430064814473043,0.198,4.07147312164307
"2198","NIP7",2,370,-0.0484124377183261,0.14,4.8618860244751
"3248","ESF1",3,1139,-0.0307298285760722,0.095,4.22999095916748
"2199","WDR74",2,256,-0.0313227908622834,0.286,4.75782704353333
"2200","RBM28",2,263,-0.0585897284508988,0.135,4.33567595481873
"2201","SDAD1",2,318,-0.0896424113315716,0.021,4.75082612037659
"2202","TSR1",2,374,-0.0342910325925931,0.2,4.18020582199097
"2203","UTP6",2,346,-0.0608948555913965,0.09,3.73538112640381
"2204","UTP3",2,325,0.0107230115838168,0.588,5.04851198196411
"2205","DDX24",2,267,-0.0538194040559734,0.148,4.82715010643005
"2206","DHX37",2,330,-0.0354038340416953,0.221,3.78577184677124
"3249","DDX55",3,1073,-0.00679032053124267,0.397,4.67920088768005
"2207","NOC3L",2,286,-0.0684420092066785,0.085,4.31817293167114
"3250","KRI1",3,1274,-0.00340728442111048,0.44,4.76064920425415
"2208","SURF6",2,168,-0.119581140708425,0.023,4.57752108573914
"2209","DDX54",2,314,-0.0130823733427289,0.367,3.62756681442261
"2210","NOL10",2,265,-0.070175972766741,0.097,4.75980401039124
"2211","RPF1",2,276,0.0288023161192157,0.7,4.77768898010254
"2212","RPF2",2,301,-0.142731800716249,0.001,4.39337611198425
"2213","NIFK",2,327,-0.0496556852524637,0.163,4.81633901596069
"2214","MAK16",2,237,-0.0572794271452461,0.133,4.72647309303284
"2215","UTP4",2,341,-0.0511857881196114,0.13,3.72420310974121
"2216","RRP1",2,250,0.0137501239161171,0.591,4.78455018997192
"2217","NOP14",2,360,-0.0516489258179763,0.131,3.75776600837708
"2218","NOLC1",2,171,0.0395440442861858,0.723,4.57653999328613
"2219","WDR46",2,356,-0.0408427232093758,0.177,4.23942184448242
"2220","UTP14C",2,337,-0.0354209779794501,0.214,3.75902915000916
"2221","BMS1",2,373,-0.0622590967127448,0.075,4.22506904602051
"2222","RBM19",2,217,-0.0432301935729979,0.228,4.2194139957428
"2223","PUM3",2,359,-0.116325121381083,0.005,4.84471797943115
"3251","ZNF737",3,324,0.063134379873608,0.932,4.98429703712463
"3252","ZNF605",3,324,0.060589512074243,0.921,4.50487995147705
"2224","ZNF263",2,190,-0.040026416678554,0.267,5.04390597343445
"2225","ZNF197",2,190,-0.0696334861448286,0.135,5.06694197654724
"3253","ZNF256",3,324,0.0604812198274616,0.919,4.51833295822144
"3254","ZNF234",3,324,0.0655709554261915,0.937,4.9701099395752
"3255","ZNF266",3,324,0.0666538778940064,0.945,4.99077296257019
"3256","ZNF268",3,324,0.0655168093028008,0.938,4.97599482536316
"3257","ZNF257",3,324,0.0619973112824024,0.926,4.54693293571472
"3258","ZNF689",3,324,0.0641631562180322,0.934,4.95746994018555
"3259","ZNF720",3,324,0.0670870468811324,0.941,4.98593282699585
"3260","ZNF543",3,324,0.060589512074243,0.92,4.5941309928894
"3261","ZNF573",3,324,0.0650294941922841,0.937,5.03974890708923
"3262","ZNF792",3,324,0.0609685349379782,0.924,5.04219102859497
"3263","ZNF684",3,324,0.0621056035291839,0.925,4.51589703559875
"3264","ZNF786",3,324,0.0647046174519396,0.936,5.06108593940735
"3265","ZNF597",3,399,0.058453773022675,0.932,4.32152509689331
"3266","ZNF785",3,324,0.0611851194315412,0.926,4.51420307159424
"3267","ZNF688",3,324,0.0662748550302712,0.942,4.98664307594299
"3268","ZNF417",3,324,0.0650294941922841,0.936,5.05067205429077
"3269","ZNF563",3,324,0.0618348729122302,0.927,4.5326840877533
"3270","ZNF565",3,324,0.0631885259969988,0.929,4.99191880226135
"3271","ZNF582",3,324,0.0675202158682583,0.944,5.01486897468567
"3272","ZNF583",3,324,0.061455850048495,0.928,4.53051400184631
"3273","ZNF599",3,324,0.0663290011536619,0.939,4.9414370059967
"3274","ZNF558",3,324,0.0636758411075155,0.932,5.01106786727905
"3275","ZNF555",3,324,0.0662748550302712,0.939,4.58618903160095
"3276","ZNF569",3,324,0.0619973112824024,0.928,4.93499302864075
"3277","ZNF570",3,324,0.0618890190356209,0.923,4.95567798614502
"3278","ZNF425",3,324,0.0630802337502173,0.928,4.96110391616821
"3279","ZNF746",3,324,0.0649212019455026,0.938,4.51659202575684
"3280","ZNF782",3,324,0.0650836403156748,0.932,4.94298815727234
"3281","ZFP1",3,324,0.0619973112824024,0.926,4.97777795791626
"3282","ZNF610",3,324,0.0650836403156748,0.938,4.52075505256653
"3283","ZNF600",3,324,0.0652460786858471,0.935,4.98035597801208
"3284","ZNF550",3,570,0.0680502818292492,0.984,5.12561988830566
"3285","ZNF791",3,324,0.065679247672973,0.938,4.53067207336426
"3286","ZNF433",3,324,0.0618348729122302,0.923,4.94422602653503
"3287","ZNF567",3,324,0.060589512074243,0.927,4.9570689201355
"3288","ZNF169",3,324,0.0658416860431453,0.939,4.54101705551147
"3289","ZNF431",3,324,0.0604812198274616,0.92,4.92869901657104
"3290","ZNF585A",3,324,0.0624846263929191,0.928,4.94508910179138
"3291","ZNF584",3,324,0.0608602426911968,0.928,5.04016900062561
"3292","ZNF485",3,324,0.0657875399197545,0.939,4.53329491615295
"3293","ZKSCAN5",3,560,0.0864228595087758,0.994,4.40722703933716
"3294","ZNF620",3,324,0.0624846263929191,0.929,5.07857179641724
"3295","ZNF549",3,324,0.0652460786858471,0.935,4.57160782814026
"3296","ZNF324",3,324,0.066112416660099,0.938,5.06611800193787
"2226","ZNF473",2,240,0.0576751089144213,0.788,4.64770317077637
"3297","ZNF500",3,324,0.0614017039251042,0.922,4.61007881164551
"3298","ZNF285",3,324,0.065679247672973,0.941,5.65340900421143
"3299","ZNF777",3,324,0.0630802337502173,0.929,5.46369791030884
"3300","ZNF311",3,324,0.0607519504444153,0.921,4.52091598510742
"3301","ZNF547",3,324,0.0642714484648137,0.931,5.01944184303284
"3302","ZIK1",3,324,0.0666538778940064,0.941,5.01255011558533
"3303","ZNF776",3,324,0.0652460786858471,0.938,4.51337599754333
"3304","ZNF615",3,324,0.0649753480688933,0.934,5.01220703125
"3305","ZNF493",3,324,0.0659499782899267,0.938,4.99497890472412
"3306","HKR1",3,324,0.0618890190356209,0.925,4.53481101989746
"3307","ZNF619",3,324,0.0619973112824024,0.926,4.96142601966858
"3308","ZNF621",3,324,0.0649212019455026,0.935,4.96320486068726
"3309","ZNF775",3,324,0.0654085170560193,0.939,4.61439108848572
"2227","ZNF707",2,222,0.0304379945907546,0.699,4.47380805015564
"3310","ZNF680",3,324,0.0624846263929191,0.928,5.01143717765808
"3311","ZNF517",3,324,0.0618890190356209,0.926,4.55677199363708
"3312","ZNF860",3,324,0.0657056928642941,0.937,4.9099440574646
"3313","ZNF530",3,324,0.065895832166536,0.937,4.94727396965027
"3314","ZNF429",3,768,0.0614747354545703,0.988,5.20786285400391
"2228","ZNF445",2,183,0.0034464288361933,0.497,4.5471670627594
"3315","ZNF233",3,324,0.0655709554261915,0.937,4.93824911117554
"3316","ZNF710",3,324,0.0670870468811324,0.939,5.05058479309082
"3317","ZNF568",3,324,0.0652460786858471,0.934,4.57005596160889
"3318","ZNF773",3,324,0.0618348729122302,0.924,4.95749115943909
"2229","ZKSCAN4",2,190,-0.0895631363339652,0.063,5.11970186233521
"3319","ZNF790",3,324,0.061239265554932,0.923,4.52311205863953
"3320","ZNF749",3,324,0.0662207089068805,0.942,5.00587606430054
"3321","ZNF324B",3,324,0.0603729275806801,0.922,5.04434585571289
"3322","ZNF793",3,324,0.0617265806654487,0.927,5.00640296936035
"3323","ZNF772",3,324,0.0651919325624563,0.937,4.57708120346069
"2230","ZNF706",2,204,0.0746268837810006,0.853,4.42940902709961
"3324","ZNF571",3,324,0.0645963252051581,0.933,5.01388311386108
"3325","ZNF589",3,324,0.0670870468811324,0.944,4.53027510643005
"3326","ZNF586",3,324,0.0630802337502173,0.931,5.04480195045471
"3327","ZNF562",3,324,0.0605353659508523,0.92,4.98759412765503
"3328","ZNF770",3,324,0.0613475578017135,0.925,4.49957394599915
"3329","ZNF692",3,324,0.0654085170560193,0.943,4.97881102561951
"3330","ZNF416",3,324,0.0619431651590116,0.925,4.99098992347717
"2231","ZNF446",2,190,-0.119499307930523,0.022,4.64357089996338
"3331","ZNF839",3,324,0.0647587635753304,0.935,4.93358993530273
"3332","ZNF302",3,324,0.0631885259969988,0.93,4.99854397773743
"3333","ZNF287",3,324,0.0647587635753304,0.934,4.52254295349121
"3334","ZNF304",3,324,0.0603729275806801,0.919,4.94978499412537
"3335","ZNF398",3,324,0.0655709554261915,0.935,4.98549318313599
"3336","ZNF624",3,324,0.0652460786858471,0.937,4.53748989105225
"3337","ZFP14",3,324,0.0635134027373432,0.934,4.92073321342468
"2232","ZNF317",2,243,0.00674790562750187,0.544,4.49285101890564
"3338","ZNF529",3,324,0.0652460786858471,0.937,4.51838803291321
"3339","ZNF71",3,324,0.0658416860431453,0.938,4.9475200176239
"3340","ZNF77",3,324,0.0616182884186672,0.926,4.92676615715027
"3341","ZNF250",3,324,0.0652460786858471,0.942,4.98035097122192
"3342","ZNF350",3,324,0.0613475578017135,0.923,4.49923801422119
"3343","ZNF649",3,324,0.0624846263929191,0.928,4.93411993980408
"3344","ZNF747",3,324,0.0655709554261915,0.937,4.94126605987549
"3345","ZNF354A",3,324,0.0624846263929191,0.927,4.51389384269714
"3346","ZNF736",3,324,0.0624846263929191,0.926,5.03469610214233
"3347","ZNF2",3,324,0.0613475578017135,0.927,5.03223013877869
"3348","ZNF3",3,324,0.0660582705367082,0.939,4.53358507156372
"3349","ZNF711",3,324,0.0661665627834897,0.942,4.99335813522339
"3350","ZNF12",3,324,0.0641631562180322,0.935,5.01645612716675
"2233","ZNF14",2,192,0.0304583148644505,0.614,4.01631593704224
"3351","ZNF708",3,324,0.0635134027373432,0.929,5.01560592651367
"3352","ZNF18",3,324,0.0608602426911968,0.923,4.9994170665741
"3353","ZNF33A",3,324,0.060589512074243,0.921,4.52829384803772
"2234","ZKSCAN1",2,189,-0.102417293968452,0.04,5.08069920539856
"3354","ZNF37A",3,324,0.0652460786858471,0.938,4.99812889099121
"3355","ZNF45",3,324,0.0651919325624563,0.937,4.99845194816589
"3356","ZNF74",3,324,0.0659499782899267,0.939,4.5215151309967
"2235","ZNF75D",2,177,-0.0603970458469016,0.222,5.00936698913574
"3357","ZNF75A",3,324,0.0673577774980861,0.942,4.99372100830078
"3358","ZNF79",3,324,0.0652460786858471,0.939,4.5061309337616
"3359","ZNF222",3,324,0.0608602426911968,0.922,4.97716307640076
"3360","ZNF135",3,324,0.0670870468811324,0.942,4.96510815620422
"3361","ZNF136",3,324,0.0648129096987211,0.939,4.51889801025391
"3362","ZNF140",3,324,0.0636216949841247,0.933,5.04451417922974
"3363","ZNF141",3,324,0.0652460786858471,0.939,4.99525094032288
"3364","ZNF155",3,324,0.065895832166536,0.941,4.53944706916809
"2236","ZKSCAN8",2,190,-0.0910354070682222,0.061,5.06660199165344
"3365","ZNF195",3,324,0.0608602426911968,0.922,5.00064206123352
"3366","ZNF214",3,324,0.0668704623875694,0.941,4.95940017700195
"3367","ZNF224",3,324,0.0655709554261915,0.94,4.53476405143738
"3368","ZNF225",3,561,0.0758384889596188,0.99,4.32885313034058
"3369","ZNF226",3,324,0.063350964367171,0.931,4.55386185646057
"3370","ZNF227",3,324,0.0641631562180322,0.935,4.90898609161377
"3371","ZNF112",3,324,0.0655168093028008,0.939,4.93779897689819
"3372","ZNF230",3,324,0.0642714484648137,0.933,5.03790497779846
"3373","ZNF426",3,324,0.0660041244133175,0.938,4.52529811859131
"3374","ZNF343",3,324,0.0660582705367082,0.939,5.02437901496887
"3375","ZNF557",3,324,0.0650836403156748,0.937,5.01613712310791
"3376","ZNF419",3,324,0.0611851194315412,0.922,4.52602696418762
"3377","ZNF750",3,324,0.0670870468811324,0.944,4.98779201507568
"3378","ZNF665",3,324,0.0663290011536619,0.941,4.99519419670105
"3379","ZNF669",3,324,0.0671953391279139,0.94,4.51399111747742
"3380","ZNF212",3,324,0.0615641422952764,0.928,4.98250794410706
"3381","ZNF613",3,324,0.0619973112824024,0.925,4.99833106994629
"3382","ZNF696",3,324,0.0652460786858471,0.939,4.51105093955994
"3383","ZNF442",3,324,0.0619973112824024,0.925,4.99250888824463
"3384","ZNF606",3,566,0.0844409973426978,0.993,4.35806012153625
"3385","ZNF614",3,324,0.0650294941922841,0.936,4.52274179458618
"3386","ZNF703",3,324,0.0652460786858471,0.937,4.94979596138
"3387","ZNF430",3,324,0.0624846263929191,0.924,4.98272109031677
"2237","ZKSCAN3",2,190,-0.0905446501568032,0.062,5.09634494781494
"3388","ZNF611",3,324,0.0665997317706157,0.94,4.48716497421265
"3389","ZNF484",3,324,0.060806096567806,0.926,4.97729897499084
"2238","ZNF394",2,190,-0.0708938207356853,0.128,5.07845306396484
"3390","ZNF282",3,324,0.0650836403156748,0.939,4.53362703323364
"3391","ZNF528",3,324,0.0638382794776877,0.933,4.97069787979126
"3392","ZNF347",3,324,0.0624846263929191,0.926,4.94925904273987
"3393","ZNF607",3,324,0.0619973112824024,0.924,4.53071403503418
"3394","ZNF496",3,324,0.060589512074243,0.919,4.94108009338379
"3395","ZNF382",3,324,0.0650294941922841,0.937,4.95576596260071
"3396","ZNF566",3,324,0.0651919325624563,0.937,4.51634287834167
"3397","ZNF30",3,324,0.0651377864390656,0.938,4.91945099830627
"3398","ZNF551",3,324,0.0635134027373432,0.931,4.94254088401794
"3399","ZNF616",3,324,0.0649753480688933,0.935,4.53652405738831
"3400","ZNF160",3,324,0.0670870468811324,0.943,5.76902198791504
"3401","ZNF799",3,324,0.0641631562180322,0.933,5.02408123016357
"3402","ZNF700",3,324,0.0651919325624563,0.937,4.99951887130737
"3403","ZNF486",3,324,0.0642714484648137,0.934,4.5197229385376
"3404","ZNF682",3,324,0.0663290011536619,0.941,5.01162695884705
"3405","ZNF585B",3,324,0.0604270737040708,0.925,5.01444220542908
"3406","ZNF235",3,324,0.0659499782899267,0.936,4.49513506889343
"3407","ZNF670",3,324,0.0663290011536619,0.941,5.00772500038147
"3408","ZNF101",3,324,0.0659499782899267,0.941,5.0166130065918
"3409","ZNF264",3,324,0.0651377864390656,0.932,4.50725221633911
"3410","ZNF432",3,324,0.0604270737040708,0.925,4.97285294532776
"2239","RASAL2",2,81,-0.184490021989763,0.015,4.65502500534058
"3411","BTD",3,50,-0.222201448373313,0.043,4.10981416702271
"3412","TMEM199",3,176,-0.0301072782389878,0.339,4.03576898574829
"3413","LTB4R",3,1734,0.0125200609152076,0.75,4.83417701721191
"3414","F2RL1",3,1762,0.014239541050364,0.775,4.3603081703186
"3415","GPR4",3,1734,0.0108019755048382,0.72,4.7857449054718
"3416","FFAR2",3,1743,0.00105785505646935,0.53,4.83054709434509
"3417","GRP",3,1771,0.0114438942383767,0.744,4.39126205444336
"3418","HTR2B",3,1756,0.0122758453331251,0.75,4.77955913543701
"2240","P2RY2",2,254,0.0327044743846066,0.749,4.8353009223938
"3419","CYSLTR2",3,1734,0.00996517338749007,0.711,4.35467791557312
"3420","TRH",3,1734,0.0114135916703419,0.729,4.75954818725586
"3421","TRIO",3,1899,0.0267104746002244,0.93,4.83284783363342
"421","PLPPR3",4,1489,0.0164383242409038,0.784,4.32113289833069
"2241","PLPP2",2,87,0.0467651273942262,0.684,4.58063006401062
"2242","PIR",2,86,-0.0555561965105859,0.287,4.64944291114807
"2243","ERN1",2,255,-0.0116310299303161,0.407,4.45959401130676
"2244","CCNY",2,188,-0.0216938348284675,0.368,4.76712989807129
"3422","MAPK15",3,597,-0.0104037759515096,0.379,5.09411311149597
"2245","ERC1",2,238,-0.021807947653997,0.338,4.48403811454773
"3423","CCNJ",3,597,-0.0274482599571742,0.209,5.08752298355103
"3424","ACVR1",3,2080,0.00287082837494562,0.59,4.91887187957764
"2246","RB1CC1",2,251,0.0208772654287429,0.635,4.45367121696472
"3425","CYP26A1",3,388,-0.0806924964669945,0.017,5.12177300453186
"3426","DHRS4L2",3,266,-0.0551737096981697,0.114,5.03231906890869
"422","RETSAT",4,936,-0.0591863016362321,0.017,4.3249499797821
"423","PNPLA4",4,1682,-0.0473298988513023,0.007,4.9681351184845
"2247","RBP5",2,28,-0.318596546432155,0.022,4.95393705368042
"3427","DGAT1",3,340,-0.0158666431557731,0.334,3.87358999252319
"424","LRAT",4,2191,-0.0348218842635123,0.029,5.01100301742554
"3428","DHRS3",3,266,-0.0526583572243185,0.13,5.0561728477478
"2248","MPHOSPH6",2,288,-0.0149611665444926,0.388,4.45230197906494
"2249","C1D",2,288,-0.0149611665444926,0.392,4.87067985534668
"2250","RPP38",2,417,-0.0115406936384553,0.399,4.23261117935181
"2251","RPP14",2,278,-0.00549788583386612,0.461,3.68173098564148
"2252","EXOSC8",2,346,0.00784367931584418,0.573,4.18557810783386
"2253","FBL",2,412,-0.0177579765768563,0.338,3.77258801460266
"2254","XRN2",2,304,0.0501918660106168,0.872,4.1449990272522
