"","gene.id","radius","size","observed.tau_b","p.Decay","time"
"2660","ANLN",2,1210,-0.268377140436787,0.000999000999000999,17.5410778522491
"2661","PIMREG",2,938,-0.215648938144864,0.000999000999000999,18.8913781642914
"2662","KIF1A",3,4906,-0.0786827928486932,0.000999000999000999,18.4255399703979
"2663","TMED9",3,6065,-0.0474089982564153,0.000999000999000999,21.3167350292206
"2664","KIF26B",3,4799,-0.0754605845992264,0.000999000999000999,21.4468190670013
"2665","CEP55",2,1313,-0.291799657103777,0.000999000999000999,17.9685781002045
"2666","KIF27",3,4799,-0.0767743181477735,0.000999000999000999,16.682785987854
"2667","KIF21A",3,4811,-0.0759064860858207,0.000999000999000999,16.4364371299744
"2668","KIF16B",3,4799,-0.0769608154835742,0.000999000999000999,16.6553130149841
"2669","ASF1B",2,1087,-0.0994984058759224,0.000999000999000999,16.4695501327515
"2670","ARFGAP1",3,6625,-0.041306428925616,0.000999000999000999,16.9917550086975
"2671","USE1",3,4731,-0.0840405949591218,0.000999000999000999,18.7263059616089
"2672","PBK",2,1442,-0.288245643438151,0.000999000999000999,19.3633060455322
"2673","KIF15",2,1800,-0.147344633691059,0.000999000999000999,26.6608469486237
"2674","RAB1A",3,7203,-0.0509077241217895,0.000999000999000999,25.9621510505676
"2675","RINT1",3,4619,-0.0831890082898606,0.000999000999000999,35.6544630527496
"2676","RRM2",2,1881,-0.191943341818244,0.000999000999000999,31.6802411079407
"2677","KLC2",3,6660,-0.0401365736442834,0.000999000999000999,20.6214489936829
"2678","BNIP1",3,5371,-0.0667977668351317,0.000999000999000999,28.2953221797943
"2679","SPTBN2",3,6793,-0.0402159247626495,0.000999000999000999,24.6616570949554
"2680","SURF4",3,5904,-0.0479392904513575,0.000999000999000999,18.81285405159
"2681","RAB7A",3,6937,-0.0411010555206782,0.000999000999000999,14.1442060470581
"2682","DYNC2H1",3,6708,-0.0461844805822695,0.000999000999000999,17.4806990623474
"2683","RAB1B",3,7197,-0.0454900943274355,0.000999000999000999,18.8626627922058
"2684","RILP",3,5508,-0.0598370829520784,0.000999000999000999,19.0866360664368
"2685","ARFGAP2",3,6391,-0.0527740225565976,0.000999000999000999,19.9167280197144
"2686","DCTN5",3,6209,-0.0402440992070712,0.000999000999000999,18.7709939479828
"2687","GBF1",3,6470,-0.0577908896557215,0.000999000999000999,17.9200310707092
"2688","KLC4",3,6267,-0.0399681991287259,0.000999000999000999,17.9260520935059
"2689","KIFC2",3,5058,-0.0566364344010283,0.000999000999000999,18.0490229129791
"2690","PTTG1",2,2130,-0.164768853118672,0.000999000999000999,19.0170900821686
"2691","COPB2",3,6302,-0.048906915028335,0.000999000999000999,14.4530680179596
"2692","TRIP13",2,1251,-0.263103250179645,0.000999000999000999,16.8078489303589
"2693","KIF3B",3,5865,-0.0394361616401252,0.000999000999000999,16.3640201091766
"2694","KIF23",2,2190,-0.132903527097505,0.000999000999000999,14.1324379444122
"2695","KIF20B",2,818,-0.0891535625938142,0.000999000999000999,16.2945568561554
"2696","PCLAF",2,2100,-0.198767442008115,0.000999000999000999,17.2910239696503
"2697","MELK",2,1506,-0.287006060651706,0.000999000999000999,16.9577851295471
"2698","KIF14",2,1649,-0.206732407120365,0.000999000999000999,16.9086489677429
"2699","CNIH1",4,8995,-0.0430892328300563,0.000999000999000999,16.4353029727936
"2700","SEC24B",4,9078,-0.0474295630761031,0.000999000999000999,13.9309198856354
"2701","SEC23A",4,9098,-0.0420626811943304,0.000999000999000999,13.9968910217285
"2702","CTSC",4,9076,-0.0455406025981968,0.000999000999000999,16.6959869861603
"2703","SEC24A",4,9121,-0.0461201554158551,0.000999000999000999,13.7657740116119
"2704","LMAN2",4,9011,-0.039705246111007,0.000999000999000999,16.4011678695679
"2705","COL7A1",3,6510,-0.0354494361984509,0.000999000999000999,17.0639078617096
"2706","CNIH3",4,8988,-0.042885303017387,0.000999000999000999,16.4502928256989
"2707","FOLR1",4,9130,-0.039310725285287,0.000999000999000999,16.6604208946228
"2708","CNIH2",4,8988,-0.0426467295322558,0.000999000999000999,16.6718230247498
"2709","GRIA1",4,9151,-0.0338312596013992,0.000999000999000999,14.24684882164
"2710","MIA3",5,9204,-0.0465826731730142,0.000999000999000999,14.2250010967255
"2711","LMAN1",4,9033,-0.0407003702725484,0.000999000999000999,16.4827649593353
"2712","SAR1A",4,8794,-0.0581911093355212,0.000999000999000999,16.3426721096039
"2713","STX5",4,9147,-0.0385588887264451,0.000999000999000999,16.5770721435547
"2714","TGFA",3,7307,-0.0325979651192358,0.000999000999000999,16.7260930538177
"2715","LMAN2L",4,8978,-0.0445572609119717,0.000999000999000999,16.2186448574066
"2716","MCFD2",4,8978,-0.0442937782743419,0.000999000999000999,16.2909529209137
"2717","GOSR2",4,9134,-0.0403858400532303,0.000999000999000999,16.8288021087646
"2718","SEC24C",4,9108,-0.0401336206705463,0.000999000999000999,13.9339051246643
"2719","CD59",4,9135,-0.0423338015647584,0.000999000999000999,16.4833490848541
"2720","SEC24D",4,9106,-0.0416941123562997,0.000999000999000999,14.0169219970703
"2721","DCAF7",7,9395,-0.0256333850020496,0.001,16.3554301261902
"2722","COPS6",7,9396,-0.0125979522790365,0.04,14.0306589603424
"2723","COPS2",3,7824,-0.00268253352617109,0.366,14.5737988948822
"2724","CARMIL1",4,8351,-0.0384768812380851,0.000999000999000999,15.84348487854
"2725","ACTR10",4,7867,-0.0492738038200334,0.000999000999000999,15.0449500083923
"2726","CSPP1",4,7973,-0.0422305865341622,0.000999000999000999,15.09987616539
"2727","OPTN",3,7081,-0.0483889740521337,0.000999000999000999,14.1919150352478
"2728","TUBB4B",3,7935,-0.0481058455983504,0.000999000999000999,15.5142450332642
"2729","TUBGCP3",3,7072,-0.0391366984059656,0.000999000999000999,16.8253929615021
"2730","SDCCAG8",3,7240,-0.0501774100085845,0.000999000999000999,16.2305681705475
"2731","TUBGCP2",3,7120,-0.0481724784139847,0.000999000999000999,14.1414058208466
"2732","CNTRL",3,7176,-0.0476053070729166,0.000999000999000999,14.1699340343475
"2733","FGFR1OP",3,7497,-0.0463755286291523,0.000999000999000999,14.427638053894
"2734","CEP250",3,7176,-0.0471881437462156,0.000999000999000999,14.2416939735413
"2735","TUBGCP5",3,7113,-0.0514063442167519,0.000999000999000999,14.2038049697876
"2736","HAUS1",3,7176,-0.0470883900194287,0.000999000999000999,14.2503700256348
"2737","RAB3IP",3,7313,-0.0415034507989337,0.000999000999000999,14.2823259830475
"2738","NEDD1",3,7184,-0.047951721959059,0.000999000999000999,13.8877849578857
"2739","SCLT1",3,7144,-0.0441323671530436,0.000999000999000999,13.8870930671692
"2740","CSNK1D",3,8371,-0.0343477895871685,0.000999000999000999,14.9917230606079
"2741","CSNK1E",3,8231,-0.0308806996510116,0.000999000999000999,14.8479418754578
"2742","TTBK2",3,7379,-0.0523463810793292,0.000999000999000999,14.1815128326416
"2743","TUBB",3,7214,-0.0458363066380186,0.000999000999000999,14.2254889011383
"2744","CEP162",3,7090,-0.0458403094368173,0.000999000999000999,14.1488130092621
"2745","CEP164",3,7304,-0.050893914960064,0.000999000999000999,14.2500019073486
"2746","NINL",3,7176,-0.0477150737208364,0.000999000999000999,14.1988348960876
"2747","CEP131",3,7176,-0.0474390925821098,0.000999000999000999,14.1921589374542
"2748","CEP152",3,7176,-0.0477339731094748,0.000999000999000999,13.8950929641724
"2749","RPGRIP1L",3,7231,-0.0393069201818892,0.000999000999000999,14.260370016098
"2750","HAUS5",3,7176,-0.047648988441359,0.000999000999000999,14.1819040775299
"2751","C2CD3",3,7090,-0.0462033024890471,0.000999000999000999,13.7721190452576
"2752","TCTN3",3,7090,-0.0463042202576721,0.000999000999000999,14.1379518508911
"2753","NPHP4",3,7100,-0.0470214064872925,0.000999000999000999,14.1573221683502
"2754","B9D1",3,7092,-0.0463595451052668,0.000999000999000999,14.1832931041718
"2755","TUBG2",3,7010,-0.046061882659361,0.000999000999000999,14.9581382274628
"2756","TUBGCP4",3,7074,-0.0494933503247227,0.000999000999000999,15.0051159858704
"2757","KIF24",3,7090,-0.0456233806682697,0.000999000999000999,14.5466730594635
"2758","RAB8A",3,7497,-0.0334436261792391,0.000999000999000999,14.6073999404907
"2759","NPHP1",3,7090,-0.046121039609616,0.000999000999000999,14.6527650356293
"2760","ODF2",3,7176,-0.0470772506446683,0.000999000999000999,14.9305739402771
"2761","PCM1",3,7176,-0.0477976803201831,0.000999000999000999,14.4165680408478
"2762","CEP83",3,7090,-0.0460522497057138,0.000999000999000999,14.3957970142365
"2763","PCNT",3,7177,-0.0479309811668563,0.000999000999000999,15.0059530735016
"2764","TMEM216",3,7092,-0.0464154527587312,0.000999000999000999,15.0585849285126
"2765","HAUS6",3,7176,-0.0475507366527421,0.000999000999000999,15.1709969043732
"2766","AHI1",3,7092,-0.046470195669415,0.000999000999000999,14.704922914505
"2767","MKS1",3,7119,-0.0473686278897266,0.000999000999000999,15.1587030887604
"2768","HAUS4",3,7201,-0.0446100210611374,0.000999000999000999,15.1926019191742
"2769","CEP192",3,7176,-0.0476293380836356,0.000999000999000999,14.2597658634186
"2770","HAUS2",3,7176,-0.0477471345116644,0.000999000999000999,14.5563769340515
"2771","PRKACA",3,8655,-0.0509624881557317,0.000999000999000999,15.4757580757141
"2772","CEP72",3,7176,-0.0476085919172594,0.000999000999000999,14.506765127182
"2773","CDK5RAP2",3,7181,-0.0471486346789718,0.000999000999000999,14.9635219573975
"2774","PRKAR2B",3,7944,-0.0538992654002078,0.000999000999000999,15.4278321266174
"2775","CENPJ",3,7397,-0.0413042322808821,0.000999000999000999,14.7954840660095
"2776","CC2D2A",3,7092,-0.0457378312922051,0.000999000999000999,14.2221360206604
"2777","MARK4",3,7150,-0.0466349958308849,0.000999000999000999,15.5592041015625
"2778","TUBA4A",3,7888,-0.057695785400644,0.000999000999000999,16.0069119930267
"2779","TUBG1",3,7223,-0.0482908029614864,0.000999000999000999,14.8952560424805
"2780","CDK11A",3,7230,-0.0428320026579411,0.000999000999000999,14.8680968284607
"2781","YWHAG",3,8176,-0.0366449483822997,0.000999000999000999,15.8994529247284
"2782","ALMS1",3,7176,-0.047334707879299,0.000999000999000999,15.7509779930115
"2783","TUBA1A",3,7807,-0.059682340227453,0.000999000999000999,15.3121190071106
"2784","HAUS3",3,7176,-0.04772871632588,0.000999000999000999,15.1376359462738
"2785","CEP97",3,7007,-0.0474635815488706,0.000999000999000999,14.8947920799255
"2786","TCTN1",3,7092,-0.0463273205550062,0.000999000999000999,14.5167191028595
"2787","BORA",3,7444,-0.0392549720268918,0.000999000999000999,15.237587928772
"2788","TCTN2",3,7092,-0.046388275427186,0.000999000999000999,14.6942780017853
"2789","CEP76",3,7176,-0.0473427182162053,0.000999000999000999,15.0108690261841
"2790","CEP290",3,7178,-0.0476996968866186,0.000999000999000999,15.0160040855408
"2791","CEP63",3,7176,-0.0475185701436025,0.000999000999000999,13.9675149917603
"2792","CEP70",3,7176,-0.0471072894080672,0.000999000999000999,14.435154914856
"2793","CEP78",3,7176,-0.0473902795915868,0.000999000999000999,14.8036909103394
"2794","OFD1",3,7201,-0.0493102736883534,0.000999000999000999,14.6797790527344
"2795","CEP89",3,7090,-0.0459312520216372,0.000999000999000999,14.5144898891449
"2796","AJUBA",3,7987,-0.0452065592025208,0.000999000999000999,14.6825170516968
"2797","FBF1",3,7090,-0.0462524011210226,0.000999000999000999,14.6866848468781
"2798","TUBGCP6",3,7055,-0.0510697901752239,0.000999000999000999,14.7462260723114
"2799","SSNA1",3,7176,-0.0471578546597885,0.000999000999000999,14.830451965332
"2800","RAB11A",3,7391,-0.0405487032292171,0.000999000999000999,14.86661195755
"2801","TMEM67",3,7092,-0.046402963205068,0.000999000999000999,13.8840548992157
"2802","HAUS8",3,7176,-0.0471623604742983,0.000999000999000999,14.5701401233673
"2803","CEP41",3,7246,-0.0404191352917142,0.000999000999000999,14.7703790664673
"2804","IQCB1",3,7090,-0.0462087434983953,0.000999000999000999,14.4344441890717
"2805","CEP135",3,7180,-0.0474346319898426,0.000999000999000999,14.5138189792633
"2806","CEP57",3,7176,-0.047346347900116,0.000999000999000999,14.2664201259613
"2807","CCP110",3,7237,-0.0428655783077095,0.000999000999000999,15.1795160770416
"2808","SFI1",3,7176,-0.0476953816306897,0.000999000999000999,15.0204000473022
"2809","RASGRP2",4,8650,-0.0315976834131908,0.000999000999000999,16.9228188991547
"2810","RASGRP3",4,8791,-0.0289989032025474,0.000999000999000999,17.079488992691
"2811","CACNG4",4,9064,-0.0462678814150273,0.000999000999000999,17.1358318328857
"2812","ITPR1",5,9365,-0.025329666685584,0.000999000999000999,17.6613359451294
"2813","ITPR2",5,9363,-0.0250488128226297,0.000999000999000999,17.5059640407562
"2814","KRAS",4,9258,-0.0363350325458472,0.000999000999000999,18.1794891357422
"2815","PRKCQ",5,9367,-0.0262213040871944,0.000999000999000999,18.0571351051331
"2816","RAP1A",3,7407,-0.0350346599633404,0.000999000999000999,17.8681449890137
"2817","RAP1B",3,7392,-0.0339176478195058,0.000999000999000999,17.7187161445618
"2818","CACNG6",4,9051,-0.0473134546112105,0.000999000999000999,17.5136771202087
"2819","SOS2",4,9055,-0.0424409721078169,0.000999000999000999,16.795037984848
"2820","CACNA1C",4,9154,-0.0405706842260187,0.000999000999000999,14.0588850975037
"2821","CACNA1D",4,9145,-0.0417767104732504,0.000999000999000999,14.4299309253693
"2822","CACNA2D1",4,9051,-0.0469833041850545,0.000999000999000999,17.2426960468292
