"","gene.id","radius","size","observed.tau_b","p.Decay","time"
"6128","DAPP1",5,9359,-0.0260735781013406,0.000999000999000999,17.5120720863342s
"6129","ZAP70",4,9128,-0.0281397739989249,0.000999000999000999,14.345596075058s
"6130","CD3E",4,9098,-0.0377008368079222,0.000999000999000999,17.0769071578979s
"6131","CD247",4,9117,-0.0416229997382442,0.000999000999000999,17.6077790260315s
"6132","MAPK8IP1",4,8667,-0.0376928176016432,0.000999000999000999,16.4187879562378s
"6133","TIAM1",3,6519,-0.0353736976605268,0.000999000999000999,17.209324836731s
"6134","CHKB",5,8863,-0.0299670750998353,0.000999000999000999,17.0643200874329s
"6135","PRDX2",5,9340,-0.0258568400281125,0.000999000999000999,16.5175249576569s
"6136","URM1",4,8526,-0.0397003233854825,0.000999000999000999,16.0897462368011s
"6137","KYNU",7,9394,-0.0147789324869785,0.036,16.4725849628448s
"6138","WNT3",4,8985,-0.0403899982586455,0.000999000999000999,17.4075748920441s
"6139","CHAF1A",3,4080,-0.0383308520231871,0.000999000999000999,16.1427850723267s
"6140","APLF",3,4483,-0.0268897973344063,0.013,16.7698321342468s
"6141","HMGB1",4,9203,-0.0408847275673708,0.000999000999000999,15.5531778335571s
"6142","HMGB2",3,5175,-0.0781151441596305,0.000999000999000999,17.0413761138916s
"6143","HMGB3",4,7188,-0.0286995588919969,0.001,15.6784391403198s
"6144","IWS1",4,8477,-0.0100621483238196,0.137,16.6613290309906s
"6145","TOP1",4,8821,-0.0321675605324614,0.000999000999000999,17.1651568412781s
"6146","MDM4",3,6770,-0.00579948895348694,0.277,18.1519730091095s
"6147","ILKAP",3,5698,-0.0340632173619748,0.000999000999000999,17.9430758953094s
"6148","CHML",6,9332,-0.0249831697636964,0.000999000999000999,17.9862780570984s
"6149","RABGGTB",6,9383,-0.0222908283947127,0.002,16.5856499671936s
"6150","CARS",6,9367,-0.0218444041144997,0.002,17.0597519874573s
"6151","IL1R1",5,9363,-0.0278809034639673,0.000999000999000999,16.3406081199646s
"6152","IL1RAP",8,9396,-0.015766473406347,0.031,15.4994139671326s
"6153","IL1RN",8,9396,-0.0211762650039348,0.005,15.5529820919037s
"6154","TOLLIP",8,9396,-0.0224251530244395,0.006,16.7042591571808s
"6155","DCLK1",7,9388,-0.0212027060951828,0.002,17.9989049434662s
"6156","CHM",4,7490,-0.0524609486757248,0.000999000999000999,15.136885881424s
"6157","FRMD6",4,7440,-0.0276958886619276,0.001,15.8779509067535s
"6158","PPP1R13B",3,5977,-0.0473485950029259,0.000999000999000999,18.9921369552612s
"6159","PARD6B",4,8926,-0.0527509825433418,0.000999000999000999,19.2290189266205s
"6160","IPO7",4,8226,-0.0222473626640145,0.006,16.8329799175262s
"6161","PCSK1",5,9287,-0.0385624714659015,0.000999000999000999,15.499235868454s
"6162","PCSK5",8,9395,-0.0179754131884137,0.015,19.3220181465149s
"6163","PCSK2",5,9287,-0.0268788616582829,0.000999000999000999,16.3067510128021s
"6164","PCSK4",5,8244,-0.0322068952411603,0.000999000999000999,15.7376620769501s
"6165","PCSK7",5,8244,-0.0318690425283878,0.000999000999000999,15.9087500572205s
"6166","POLG",7,9373,-0.0207249864530908,0.001,14.7171819210052s
"6167","HPS1",6,9366,-0.0253210314341748,0.000999000999000999,13.988165140152s
"6168","BLOC1S5",6,9366,-0.0255885821423451,0.000999000999000999,14.2288489341736s
"6169","HPS6",6,9366,-0.0255607913805616,0.000999000999000999,14.5677020549774s
"6170","HPS3",6,9366,-0.0253070802453918,0.000999000999000999,15.0867450237274s
"6171","HPS4",6,9366,-0.0254301903024696,0.000999000999000999,15.252012014389s
"6172","SELENOS",5,9240,-0.0317177638129475,0.000999000999000999,17.8631370067596s
"6173","HM13",5,9233,-0.0331353044376864,0.000999000999000999,17.4541389942169s
"6174","YIPF5",8,9396,-0.00773600942022974,0.155,15.4834430217743s
"6175","PAOX",5,8633,-0.0607634044065462,0.000999000999000999,15.8612279891968s
"6176","SMOX",5,9181,-0.0285232500988447,0.000999000999000999,17.0951619148254s
"6177","SAT1",4,8633,-0.0608143958866594,0.000999000999000999,15.4667880535126s
"6178","SRM",5,9215,-0.0301314242890923,0.000999000999000999,14.7190120220184s
"6179","AGMAT",3,2705,-0.021536464424265,0.071,15.2273049354553s
"6180","AOC3",4,7219,-0.0281120827779338,0.000999000999000999,17.0996270179749s
"6181","COBLL1",6,9376,-0.0237264102500547,0.000999000999000999,14.4117538928986s
"6182","NAA40",4,5252,-0.0667387409631665,0.000999000999000999,16.4579060077667s
"6183","LYVE1",3,3544,-0.0841513306899603,0.000999000999000999,15.3303439617157s
"6184","CHORDC1",4,4587,-0.0572687638078057,0.000999000999000999,15.9268779754639s
"6185","GLE1",3,3645,-0.0699690466516411,0.000999000999000999,15.3730700016022s
"6186","ZFP3",5,8899,-0.0229759017852009,0.001,18.0148401260376s
"6187","LSM12",6,9361,-0.0242846088419833,0.000999000999000999,16.0812301635742s
"6188","IL17RA",5,8940,-0.0318934122242625,0.000999000999000999,16.5696840286255s
"6189","IL17RC",5,8940,-0.0321027979544515,0.000999000999000999,16.5650289058685s
"6190","C11orf74",5,8923,-0.0449629764154346,0.000999000999000999,16.4849829673767s
"6191","STX2",5,9283,-0.029511209836064,0.000999000999000999,15.4602739810944s
"6192","STXBP2",5,9059,-0.0228031528310309,0.002,14.1448700428009s
"6193","VAMP1",6,9381,-0.0219246710318337,0.001,15.372908115387s
"6194","C3orf58",4,8677,-0.0350278723195568,0.000999000999000999,12.8343200683594s
"6195","KCNQ5",4,8579,-0.033547954746822,0.000999000999000999,15.1818192005157s
"6196","SCYL1",4,8677,-0.0352052720275996,0.000999000999000999,13.1957042217255s
"6197","NCALD",4,8956,-0.03610666416811,0.000999000999000999,13.7927839756012s
"6198","TMEM173",7,9394,-0.00886370917826898,0.109,16.5729010105133s
"6199","NFASC",4,8104,-0.0688324527764797,0.000999000999000999,17.7735970020294s
"6200","NRCAM",4,8446,-0.0583987055946107,0.000999000999000999,15.484246969223s
"6201","SCN3B",4,8898,-0.0314380992718104,0.000999000999000999,16.419734954834s
"6202","SCN1B",4,8875,-0.0444467154962127,0.000999000999000999,16.1375479698181s
"6203","SCN2B",4,8324,-0.0485553532511451,0.000999000999000999,18.3021500110626s
"6204","SCN3A",4,8246,-0.0622797434576282,0.000999000999000999,14.955677986145s
"6205","SCN4A",4,8246,-0.062346547587343,0.000999000999000999,15.3022811412811s
"6206","SCN4B",4,8875,-0.0440350801252114,0.000999000999000999,16.1612389087677s
"6207","SCN8A",4,8486,-0.0458790133621434,0.000999000999000999,15.1130120754242s
"6208","SCN9A",4,8246,-0.0624530585746291,0.000999000999000999,15.2643480300903s
"6209","FDX1",4,6683,-0.022347362519324,0.009,17.3703739643097s
"6210","FDXR",3,5509,-0.0296381829925087,0.004,16.2191162109375s
"6211","LYRM4",5,9123,-0.0159499245687313,0.022,16.965078830719s
"6212","MGAT4A",5,8733,-0.0361808578743453,0.000999000999000999,16.3038051128387s
"6213","MGAT5B",6,8733,-0.03637944043558,0.000999000999000999,16.641655921936s
"6214","FUT8",5,9002,-0.0514275760320728,0.000999000999000999,16.6808907985687s
"6215","MGAT2",5,8876,-0.0410630249551387,0.000999000999000999,16.6102089881897s
"6216","MGAT3",4,8635,-0.0367323931991685,0.000999000999000999,15.8754251003265s
"6217","MGAT5",6,8733,-0.03645656087392,0.000999000999000999,16.6789081096649s
"6218","F7",6,9382,-0.0243429934228779,0.001,15.434709072113s
"6219","NEIL2",4,7583,-0.0321696657642994,0.000999000999000999,17.4201769828796s
"6220","NEIL1",4,7583,-0.0317262606373614,0.000999000999000999,17.8349778652191s
"6221","TPRKB",3,3183,-0.0779780227978534,0.000999000999000999,15.1421070098877s
"6222","LAGE3",4,8459,-0.0323678781885224,0.000999000999000999,15.1577401161194s
"6223","GON7",4,5706,-0.0564526178083155,0.000999000999000999,16.6603219509125s
"6224","C1orf122",6,9323,-0.0201924585262248,0.002,16.2720668315887s
"6225","SNX12",4,8128,-0.041427579109108,0.000999000999000999,14.9800250530243s
"6226","VPS29",4,8536,-0.0354925456478547,0.000999000999000999,15.4394040107727s
"6227","VPS35",4,8456,-0.0175143584326418,0.025,15.5155518054962s
"6228","SNX6",8,9396,-0.0107117581328038,0.084,14.7794969081879s
"6229","SNX1",6,9384,-0.0273537031337605,0.000999000999000999,16.2605600357056s
"6230","TBC1D5",7,9392,-0.0128138082800341,0.051,14.7184460163116s
"6231","NOSTRIN",4,8844,-0.0310605014217812,0.000999000999000999,15.9837410449982s
"6232","MARS2",7,9393,-0.0172823077702388,0.005,15.011066198349s
"6233","ARL3",6,9285,-0.0288720236769046,0.000999000999000999,15.8804149627686s
"6234","TRIP4",8,9396,-0.0101351816128317,0.095,16.0049240589142s
"6235","PIP5KL1",4,8898,-0.0280826957458468,0.000999000999000999,16.3727381229401s
"6236","IPMK",5,9345,-0.0258582981968584,0.000999000999000999,16.2397968769073s
"6237","INPP5J",5,9324,-0.0267868236297942,0.000999000999000999,15.932168006897s
"6238","INPP1",5,9311,-0.0305130319887177,0.000999000999000999,16.0194778442383s
"6239","INPP5A",5,9324,-0.0262368809746033,0.000999000999000999,15.9451968669891s
"6240","INPP5B",4,9020,-0.0408357020175648,0.000999000999000999,16.6252129077911s
"6241","ITPKB",5,9340,-0.0266118528851924,0.000999000999000999,16.2146019935608s
"6242","INPP5K",5,9324,-0.0264113990295089,0.000999000999000999,15.9199299812317s
"6243","PIP4K2A",4,9014,-0.0251304021915419,0.000999000999000999,16.6455509662628s
"6244","INPP5E",4,8927,-0.0279161351738421,0.000999000999000999,16.5015561580658s
"6245","PIP4K2C",4,8989,-0.0302382426360006,0.000999000999000999,16.5653870105743s
"6246","ITPKC",5,9340,-0.0265340756715888,0.000999000999000999,15.8358428478241s
"6247","PIP5K1A",4,9086,-0.0346608615469913,0.000999000999000999,16.8683609962463s
"6248","PIP5K1B",4,9040,-0.0348433448851738,0.000999000999000999,17.0523869991302s
"6249","PIP4K2B",4,8990,-0.024331240903883,0.000999000999000999,16.6887469291687s
"6250","MINPP1",4,8888,-0.0289486372480435,0.000999000999000999,16.3023691177368s
"6251","EHD1",5,9303,-0.0146958531921222,0.032,15.4850058555603s
"6252","EHD3",6,9380,-0.0196313010654723,0.006,14.8011879920959s
"6253","ANXA7",5,9059,-0.0475348464335597,0.000999000999000999,16.8975179195404s
"6254","MIF",2,159,-0.150839206332219,0.013,15.0224049091339s
"6255","CIR1",3,4369,-0.0167921251526302,0.092,15.8095471858978s
"6256","TMEM209",4,8463,-0.033386936233471,0.000999000999000999,15.5654358863831s
"6257","MGAT4B",5,8733,-0.0361143155723738,0.000999000999000999,16.2299048900604s
"6258","GPN2",7,9393,-0.0101107964338008,0.098,15.6896481513977s
"6259","POLR2M",8,9396,-0.0060792011581999,0.215,15.9891710281372s
"6260","NDUFS5",5,9344,-0.0259458217638073,0.000999000999000999,16.2520020008087s
"6261","MOB2",5,9011,-0.037140940250358,0.000999000999000999,14.354306936264s
"6262","PRSS1",4,8644,-0.0360067267343061,0.000999000999000999,18.5757658481598s
"6263","ACOT2",5,9208,-0.0275914779533377,0.000999000999000999,17.2221109867096s
"6264","AQP3",5,9162,-0.0401782259238212,0.000999000999000999,17.4573838710785s
"6265","AQP5",5,9162,-0.0398531646457844,0.000999000999000999,17.2208631038666s
"6266","LYST",9,9396,-0.0112796058362857,0.066,16.2023930549622s
"6267","ATG4A",6,9346,-0.0148948342571541,0.026,16.4809200763702s
"6268","WDFY3",5,9211,-0.0281158086061258,0.000999000999000999,17.532233953476s
"6269","ATG4B",7,9391,-0.020586162317194,0.002,17.7710618972778s
"6270","NBEAL2",9,9396,-0.0113933503382297,0.065,16.2492668628693s
"6271","NBEA",9,9396,-0.0113494790952846,0.064,17.0177159309387s
"6272","WDFY4",6,9346,-0.0150338980329802,0.025,17.2204968929291s
"6273","NBEAL1",9,9396,-0.0112655739113228,0.067,16.2843091487885s
"6274","UVRAG",8,9395,-0.0122756935223773,0.06,17.3619449138641s
"6275","ATG4C",6,9346,-0.0150870471451187,0.025,16.4817790985107s
"6276","ATG4D",6,9346,-0.0147301888207602,0.026,16.4959881305695s
"6277","BECN1",4,9079,-0.0223223698882879,0.002,16.9538650512695s
"6278","LRBA",9,9396,-0.0112995941702124,0.067,16.2793228626251s
"6279","KHDRBS3",4,8287,-0.0215294644101404,0.007,14.9259719848633s
"6280","LUC7L",4,8046,-0.0108775965251932,0.128,15.1972620487213s
"6281","RBM39",5,9279,-0.0180764348017149,0.008,15.4021439552307s
"6282","DONSON",3,4030,-0.14614356663563,0.000999000999000999,15.4520530700684s
"6283","RBM7",8,9396,-0.00409871676213691,0.278,15.0753967761993s
"6284","HBS1L",5,9233,-0.00580929622796606,0.238,15.081652879715s
"6285","MBD6",5,9344,-0.017685783217283,0.009,16.6876051425934s
"6286","ZFP36L1",5,9364,-0.0202400755119705,0.008,16.5844960212708s
"6287","ZFP36",5,9346,-0.0349694523319361,0.000999000999000999,16.3414402008057s
"6288","CLCN7",10,9396,-0.0200323175283414,0.001,15.5472729206085s
"6289","CD63",7,9391,-0.0200071175446177,0.001,14.723748922348s
"6290","AKR1A1",8,9395,-0.0212596629827526,0.003,17.272519826889s
"6291","AKR1B10",4,8060,-0.0383684126680362,0.000999000999000999,15.0364091396332s
"6292","GATM",4,8799,-0.0286022675140081,0.000999000999000999,15.949697971344s
"6293","KLHDC10",4,8310,-0.0170771422166828,0.029,15.3860230445862s
"6294","ABRAXAS2",4,8366,-0.0313164385162333,0.000999000999000999,15.3621530532837s
"6295","TDRKH",4,8775,-0.036798419876106,0.000999000999000999,16.0172810554504s
"6296","CNTN1",4,8570,-0.0464988737874736,0.000999000999000999,15.5426471233368s
"6297","DTX4",7,9395,-0.0223889215607687,0.002,16.7251069545746s
"6298","APH1A",3,5485,-0.0469326797527594,0.000999000999000999,16.34588098526s
"6299","PSEN2",3,6071,-0.0392670937142013,0.000999000999000999,16.4713339805603s
"6300","PTK2B",4,9192,-0.0460596732760193,0.000999000999000999,17.1456868648529s
"6301","TRMT112",2,266,-0.0481784344001677,0.168,15.0426969528198s
"6302","ZMYM3",8,9396,-0.0173528300557336,0.012,14.3658270835876s
"6303","TXNRD2",5,9198,-0.0251351296751906,0.001,17.4017128944397s
"6304","CCDC9",8,9396,-0.00684316212047336,0.195,13.6158640384674s
"6305","BCLAF1",5,9222,-0.0238653530531958,0.000999000999000999,15.1546800136566s
"6306","TXNIP",5,9296,-0.0259273669450653,0.000999000999000999,15.4043958187103s
"6307","NLRP1",6,9384,-0.0304677333325609,0.000999000999000999,15.0359840393066s
"6308","CARD8",4,7686,-0.019703794623758,0.015,14.9462089538574s
"6309","NLRC4",7,9395,-0.0219220604799048,0.004,16.2115361690521s
"6310","GSDMD",4,7686,-0.0197483039086431,0.016,15.0908260345459s
"6311","S100A8",6,9376,-0.0208736821391851,0.002,15.2492609024048s
"6312","TLR6",8,9396,-0.0230908274735313,0.000999000999000999,16.2332110404968s
"6313","RIPK3",4,9018,-0.0294240031495126,0.000999000999000999,16.5203490257263s
"6314","TIRAP",8,9396,-0.0196548486350491,0.011,16.2507059574127s
"6315","PELI3",5,9336,-0.0183550237261375,0.012,16.1987628936768s
"6316","PELI2",5,9336,-0.0179025425937502,0.012,15.8362970352173s
"6317","PELI1",5,9336,-0.0179894742108112,0.013,16.1132280826569s
"6318","BCL3",6,9383,-0.030615436633567,0.000999000999000999,16.0896649360657s
"6319","TNIP2",8,9396,-0.0169865323815641,0.01,16.7860219478607s
"6320","IRS2",6,9391,-0.0291164799721048,0.000999000999000999,17.294497013092s
"6321","SQSTM1",6,9390,-0.018892727279075,0.005,16.9092111587524s
"6322","KDM1B",5,9345,-0.016942422056085,0.012,16.7009479999542s
"6323","FOXK1",8,9396,-0.0166804725033707,0.012,17.3014481067657s
"6324","FOXK2",8,9396,-0.0172811954949118,0.008,16.863569021225s
"6325","ASXL2",7,9394,-0.0177588463607986,0.007,16.7009198665619s
"6326","VPS18",7,9391,-0.0119624358795755,0.051,14.5360960960388s
"6327","VPS16",8,9395,-0.0133094703155738,0.047,16.6223800182343s
"6328","PFN1",3,6087,-0.0404238793841187,0.000999000999000999,16.961669921875s
"6329","PFN2",3,5883,-0.0401644293590476,0.000999000999000999,16.3745498657227s
"6330","PTPRD",6,9226,-0.0371268928500992,0.000999000999000999,14.7652020454407s
"6331","ZNF396",9,9396,-0.00977657249829913,0.096,15.853376865387s
"6332","DPP3",5,9010,-0.0366738526624513,0.000999000999000999,16.7739272117615s
"6333","ROPN1",4,8584,-0.0562579846070669,0.000999000999000999,15.9170582294464s
"6334","SH2D1A",6,9385,-0.0247192944366242,0.000999000999000999,16.3877348899841s
"6335","NIPSNAP2",6,8913,-0.0148869770023474,0.032,16.8889429569244s
"6336","TMEM9",3,1360,-0.0222217040233127,0.142,14.4202518463135s
"6337","MPST",5,9292,-0.0339066435481857,0.000999000999000999,15.4543058872223s
"6338","STIM1",3,3410,-0.00904371900526866,0.242,15.2805981636047s
"6339","TST",6,9382,-0.0225625481943151,0.001,15.8131589889526s
"6340","VAPB",4,8851,-0.0406556470425682,0.000999000999000999,16.0880830287933s
"6341","GYG1",4,8963,-0.0168476436603719,0.013,16.5346069335938s
"6342","GYG2",4,8963,-0.0165633106660479,0.015,16.4760220050812s
"6343","GAMT",8,9396,-0.00276238903370544,0.366,14.8432199954987s
"6344","FBXL2",5,9322,-0.0264686225034783,0.000999000999000999,15.9258058071136s
"6345","FBXO25",5,9322,-0.0262144872061313,0.000999000999000999,15.9797191619873s
"6346","USP47",5,9323,-0.0278241135456226,0.000999000999000999,15.944452047348s
"6347","FBXO18",4,8734,-0.0287207229624618,0.000999000999000999,16.0346169471741s
"6348","GLB1",4,8455,-0.0345323838799807,0.000999000999000999,15.284961938858s
"6349","GLB1L",5,8953,-0.02495232302033,0.000999000999000999,16.4886741638184s
"6350","GLB1L2",5,8953,-0.0248793038590948,0.000999000999000999,16.5244879722595s
"6351","CKB",4,8421,-0.0328191558932385,0.000999000999000999,15.8050830364227s
"6352","RAB35",5,9146,-0.0414888163090979,0.000999000999000999,14.6517407894135s
"6353","ROR2",4,8946,-0.0418774383897865,0.000999000999000999,16.4162621498108s
"6354","COMMD2",4,6460,-0.0288618061280396,0.003,16.9995098114014s
"6355","COMMD8",2,23,-0.463367245108714,0.002,16.87122797966s
"6356","PPIL3",4,8670,-0.030080277805001,0.000999000999000999,16.6704797744751s
"6357","S100A4",8,9396,-0.0175153523857447,0.012,15.1181600093842s
"6358","FDPS",5,9251,-0.014290223648302,0.04,14.7271981239319s
"6359","PDSS1",5,9178,-0.038454070553069,0.000999000999000999,14.6188130378723s
"6360","PDSS2",5,9139,-0.0448912439420684,0.000999000999000999,14.4375820159912s
"6361","DHDDS",5,9101,-0.0468349155033259,0.000999000999000999,14.4289629459381s
"6362","GGPS1",4,8846,-0.0460490573042483,0.000999000999000999,16.0552499294281s
"6363","FAM122B",5,8349,-0.0296083743346396,0.000999000999000999,15.4476130008698s
"6364","RCAN1",5,9285,-0.0302543789637459,0.000999000999000999,15.2805790901184s
"6365","IL24",4,8473,-0.039983979226222,0.000999000999000999,15.0770409107208s
"6366","CTF1",4,8786,-0.0437837806391971,0.000999000999000999,16.1406600475311s
"6367","IL10RB",5,9269,-0.0303753932746323,0.000999000999000999,15.2253370285034s
"6368","IL15",4,8337,-0.0429182213079651,0.000999000999000999,15.2749269008636s
"6369","IL20",4,8337,-0.0425108739004073,0.000999000999000999,15.4112961292267s
"6370","IL17D",4,8337,-0.0425611467678614,0.000999000999000999,15.2068710327148s
"6371","TSLP",4,8337,-0.0423724822989886,0.000999000999000999,15.3387768268585s
"6372","PPIF",4,9003,-0.0270369987191953,0.000999000999000999,16.3108110427856s
"6373","DNAJC2",4,8880,-0.0332051468901078,0.000999000999000999,16.273129940033s
"6374","ST13",2,683,-0.0594519125823167,0.039,13.1208148002625s
"6375","BAG5",4,8796,-0.015287343360119,0.044,16.0683610439301s
"6376","BAG3",4,9054,-0.0160046216068222,0.028,16.6564500331879s
"6377","SCRIB",5,9231,-0.0319919809687042,0.000999000999000999,15.0905060768127s
"6378","SNX27",6,9344,-0.0277805256984723,0.000999000999000999,16.4205651283264s
"6379","WDR20",5,9273,-0.02816806131314,0.000999000999000999,15.3542881011963s
"6380","UNC5B",4,8874,-0.0439072460304955,0.000999000999000999,16.2024600505829s
"6381","SLAMF6",7,9385,-0.0247688746344604,0.000999000999000999,16.4769849777222s
"6382","RAB8B",4,8395,-0.0329415672521989,0.000999000999000999,15.7768878936768s
"6383","NAF1",7,9393,-0.00894999636052324,0.121,15.2901668548584s
"6384","PPIP5K2",8,9396,-0.0133165920479759,0.037,14.7176761627197s
"6385","G6PD",4,9073,-0.0251178435933363,0.001,16.5425651073456s
"6386","ITPK1",4,8860,-0.0335810637085619,0.000999000999000999,16.2082371711731s
"6387","BAIAP2L1",9,9396,-0.0064712261652391,0.188,17.3357970714569s
"6388","IPPK",5,9071,-0.0249950952833979,0.000999000999000999,16.994579076767s
"6389","PPIP5K1",7,9391,-0.0217346161863778,0.004,17.1943299770355s
"6390","IP6K1",5,9071,-0.025029152251601,0.000999000999000999,17.1004199981689s
"6391","DNAL4",4,8693,-0.0269931584807619,0.000999000999000999,15.9543461799622s
"6392","HTT",3,6767,-0.0344482020123884,0.000999000999000999,16.5992460250854s
"6393","MSN",4,8929,-0.0370079356600507,0.000999000999000999,16.5352058410645s
"6394","ROR1",4,8739,-0.0311804527172171,0.000999000999000999,16.0394740104675s
"6395","RDX",4,8919,-0.037389523169225,0.000999000999000999,16.3687429428101s
"6396","TCF4",8,9396,-0.0188060470872823,0.011,16.6279721260071s
"6397","TCF12",4,8565,-0.0377063263898248,0.000999000999000999,15.9180810451508s
"6398","ADD2",5,9112,-0.0315672737496818,0.000999000999000999,17.6559040546417s
"6399","ADD3",5,8241,-0.0405409938958082,0.000999000999000999,16.1213281154633s
"6400","MTPN",5,9279,-0.0362192300308429,0.000999000999000999,15.7205629348755s
"6401","DMTN",5,8241,-0.0406444067599953,0.000999000999000999,16.0246498584747s
"6402","SVIL",6,9382,-0.0248078026854041,0.000999000999000999,15.1674041748047s
"6403","CAPG",5,9258,-0.0320817364093522,0.000999000999000999,15.0536160469055s
"6404","DIS3L2",8,9396,-0.00803193957468863,0.162,14.8226239681244s
"6405","MAN2C1",5,9170,-0.00919541889156353,0.125,14.2608048915863s
"6406","RNF13",9,9396,-0.020159995992103,0.001,15.1517200469971s
"6407","OSTM1",11,9396,-0.0202980907848539,0.001,15.4589331150055s
"6408","SEPSECS",7,9394,-0.00259029958367425,0.356,15.2010719776154s
"6409","SARS",4,8425,-0.0172641315892134,0.016,15.3248271942139s
"6410","BLNK",6,9388,-0.0236026149686928,0.001,16.3946452140808s
"6411","CD79A",8,9396,-0.0232786522963438,0.000999000999000999,16.7061829566956s
"6412","CD79B",6,9390,-0.0227443113447729,0.001,16.4606537818909s
"6413","SPG7",6,9116,-0.0346117888622936,0.000999000999000999,17.6834230422974s
"6414","ADD1",4,8241,-0.0406623865645624,0.000999000999000999,15.6479680538177s
"6415","C6",3,4915,-0.0417818250265161,0.000999000999000999,15.981565952301s
"6416","C7",4,8925,-0.0462605428279953,0.000999000999000999,16.1751599311829s
"6417","CLIC5",7,9377,-0.0291840630112536,0.000999000999000999,15.057676076889s
"6418","GGT6",4,8142,-0.0184162062100318,0.025,14.9822871685028s
"6419","EPHX1",8,9395,-0.0135752111117557,0.049,17.5208449363708s
"6420","GGT1",4,8143,-0.018279003470591,0.026,14.9714961051941s
"6421","GGT7",4,8142,-0.0181887579736298,0.028,14.9818289279938s
"6422","GGH",6,9362,-0.0258163815425723,0.000999000999000999,17.2418711185455s
"6423","SWI5",4,7016,-0.044172916882067,0.000999000999000999,17.1133859157562s
"6424","RAD51D",4,7397,-0.0433712313466488,0.000999000999000999,17.3277130126953s
"6425","POMP",3,4527,-0.0416761267694492,0.000999000999000999,15.8684208393097s
"6426","PSMG2",4,8534,-0.0305127315911738,0.000999000999000999,15.4425768852234s
"6427","CYP24A1",5,8948,-0.0322477343595566,0.000999000999000999,16.581964969635s
"6428","CYP27B1",9,9396,-0.016789532007595,0.017,15.7181510925293s
"6429","CXADR",8,9396,-0.0143392650053862,0.029,15.3532269001007s
"6430","SETDB2",5,9269,-0.022314406191993,0.001,15.390230178833s
"6431","SETDB1",7,9391,-0.0231642946376703,0.001,15.3232889175415s
"6432","GPNMB",6,9386,-0.0321128910190989,0.000999000999000999,16.2458870410919s
"6433","RIPK4",4,8356,-0.020369240110659,0.01,15.1827960014343s
"6434","CLHC1",4,8338,-0.0405031272085363,0.000999000999000999,15.5176091194153s
"6435","GGA3",4,8656,-0.0429792295723372,0.000999000999000999,15.8439619541168s
"6436","IDO1",7,9392,-0.0149213659754443,0.029,14.2473080158234s
"6437","TDO2",3,801,-0.0228515574826041,0.212,16.7878980636597s
"6438","TPH1",8,9395,-0.0151942421490684,0.028,16.6393110752106s
"6439","ACAP1",2,362,-0.119689457053158,0.000999000999000999,15.8328070640564s
"6440","H1F0",3,5688,-0.0419472379409985,0.000999000999000999,16.411857843399s
"6441","MTF2",3,4610,-0.0378999624036221,0.000999000999000999,16.0830659866333s
"6442","PHF19",3,4610,-0.0382601135784367,0.000999000999000999,16.8599441051483s
"6443","JARID2",3,4610,-0.0373232365581744,0.000999000999000999,16.0286309719086s
"6444","PHF1",3,4610,-0.0370151117008863,0.000999000999000999,15.8408708572388s
"6445","TSPYL2",9,9396,-0.00941318153790678,0.101,16.2931561470032s
"6446","ZNF592",8,9396,-0.0185727469119233,0.007,14.4140810966492s
"6447","PAICS",4,8530,-0.017320922398421,0.02,15.8107440471649s
"6448","RASSF8",7,9390,-0.0233530499101502,0.001,15.3765320777893s
"6449","WWC1",7,9394,-0.0194665365328901,0.005,16.4431059360504s
"6450","NF2",4,8765,-0.0493928764772623,0.000999000999000999,16.1016690731049s
"6451","FRMD1",7,9388,-0.0278079852067811,0.000999000999000999,17.0267028808594s
"6452","NAA16",5,8764,-0.013317713201269,0.059,16.5218160152435s
"6453","NAA15",6,9361,-0.0240481131410928,0.000999000999000999,16.8208417892456s
"6454","NAA10",8,9395,-0.0215676574340263,0.002,15.7082180976868s
"6455","LZTFL1",8,9395,-0.0196645938239385,0.004,17.758279800415s
"6456","ARL6",8,9395,-0.0196723992020655,0.004,17.6559879779816s
"6457","SLC8A1",4,8703,-0.0477093403406317,0.000999000999000999,15.8257291316986s
"6458","CERS6",5,9274,-0.0253152938698495,0.001,15.177041053772s
"6459","CERS2",5,9258,-0.0259913799306271,0.001,14.5457088947296s
"6460","ACER2",8,9396,-0.0217881146361826,0.002,15.0126061439514s
"6461","ASAH1",5,9266,-0.0232666980298505,0.001,14.9764521121979s
"6462","ACER3",6,9376,-0.0201211853383651,0.003,14.4027190208435s
"6463","CERS4",5,9258,-0.0262325410307381,0.001,14.9241259098053s
"6464","CERS5",5,9258,-0.0263715907274526,0.001,14.9194149971008s
"6465","CHD2",8,9396,-1.10135968298497e-05,0.507,14.4634249210358s
"6466","MB21D1",8,9396,-0.000467231650223591,0.47,14.7532210350037s
"6467","AKR7A2",4,8790,-0.0392793300591859,0.000999000999000999,16.0977039337158s
"6468","GARS",2,463,-0.0798991952627399,0.016,15.6153440475464s
"6469","NARS",6,9379,-0.0201006476272606,0.001,14.6517841815948s
"6470","ETV5",3,5294,-0.0624361271645782,0.000999000999000999,16.3386211395264s
"6471","RNASEH1",4,8118,-0.0456559549848202,0.000999000999000999,15.0891299247742s
"6472","KCTD13",6,9378,-0.0243357619951146,0.001,15.00856590271s
"6473","USP25",5,9232,-0.0263030518206668,0.000999000999000999,15.1131839752197s
